run_id,condition,app,rep,overall_precision,overall_recall,overall_f1,num_turns,tool_calls,duration_s,model_s,tool_s,other_s,input_tokens,cache_creation_tokens,cache_read_tokens,effective_input_tokens,output_tokens,effective_tokens
official_sonnet-5,baseline,WebTestBench_0063,avg,"=IFERROR(AVERAGE(E122:E131),"""")","=IFERROR(AVERAGE(F122:F131),"""")","=IFERROR(AVERAGE(G122:G131),"""")","=IFERROR(AVERAGE(H122:H131),"""")","=IFERROR(AVERAGE(I122:I131),"""")","=IFERROR(AVERAGE(J122:J131),"""")","=IFERROR(AVERAGE(K122:K131),"""")","=IFERROR(AVERAGE(L122:L131),"""")","=IFERROR(AVERAGE(M122:M131),"""")","=IFERROR(AVERAGE(N122:N131),"""")","=IFERROR(AVERAGE(O122:O131),"""")","=IFERROR(AVERAGE(P122:P131),"""")","=IFERROR(AVERAGE(Q122:Q131),"""")","=IFERROR(AVERAGE(R122:R131),"""")","=IFERROR(AVERAGE(S122:S131),"""")"
official_sonnet-5,baseline,WebTestBench_0063,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E122:E131),COUNT(E122:E131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F122:F131),COUNT(F122:F131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G122:G131),COUNT(G122:G131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H122:H131),COUNT(H122:H131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I122:I131),COUNT(I122:I131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J122:J131),COUNT(J122:J131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K122:K131),COUNT(K122:K131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L122:L131),COUNT(L122:L131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M122:M131),COUNT(M122:M131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N122:N131),COUNT(N122:N131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O122:O131),COUNT(O122:O131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P122:P131),COUNT(P122:P131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q122:Q131),COUNT(Q122:Q131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R122:R131),COUNT(R122:R131)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S122:S131),COUNT(S122:S131)),0)"
official_sonnet-5,baseline,WebTestBench_0074,1,1.0,0.8333,0.9091,140,139,350.2,292.5,29.5,28.2,255,137087,9288325,"=IF(COUNT(N134,O134,P134)=0,"""",N134+O134*2+P134*0.1)",22025,"=IF(COUNT(Q134,R134)=0,"""",Q134+R134*3)"
official_sonnet-5,baseline,WebTestBench_0074,2,1.0,0.8333,0.9091,127,126,315.0,266.2,26.6,22.2,227,130721,7615478,"=IF(COUNT(N135,O135,P135)=0,"""",N135+O135*2+P135*0.1)",19711,"=IF(COUNT(Q135,R135)=0,"""",Q135+R135*3)"
official_sonnet-5,baseline,WebTestBench_0074,3,1.0,0.6667,0.8,124,123,306.3,256.0,26.0,24.3,227,149172,8402509,"=IF(COUNT(N136,O136,P136)=0,"""",N136+O136*2+P136*0.1)",19967,"=IF(COUNT(Q136,R136)=0,"""",Q136+R136*3)"
official_sonnet-5,baseline,WebTestBench_0074,4,1.0,1.0,1.0,140,139,435.9,373.8,34.8,27.3,245,290644,8977196,"=IF(COUNT(N137,O137,P137)=0,"""",N137+O137*2+P137*0.1)",32020,"=IF(COUNT(Q137,R137)=0,"""",Q137+R137*3)"
official_sonnet-5,baseline,WebTestBench_0074,5,1.0,0.8333,0.9091,144,143,310.8,250.1,29.3,31.4,235,164310,11227304,"=IF(COUNT(N138,O138,P138)=0,"""",N138+O138*2+P138*0.1)",20754,"=IF(COUNT(Q138,R138)=0,"""",Q138+R138*3)"
official_sonnet-5,baseline,WebTestBench_0074,6,1.0,0.8333,0.9091,142,141,364.4,300.4,32.1,31.9,257,149032,9919275,"=IF(COUNT(N139,O139,P139)=0,"""",N139+O139*2+P139*0.1)",24083,"=IF(COUNT(Q139,R139)=0,"""",Q139+R139*3)"
official_sonnet-5,baseline,WebTestBench_0074,7,1.0,0.8333,0.9091,134,133,311.9,250.0,29.2,32.7,243,133725,8728349,"=IF(COUNT(N140,O140,P140)=0,"""",N140+O140*2+P140*0.1)",20929,"=IF(COUNT(Q140,R140)=0,"""",Q140+R140*3)"
official_sonnet-5,baseline,WebTestBench_0074,8,1.0,1.0,1.0,136,135,351.8,296.6,27.5,27.7,3273,157809,9407034,"=IF(COUNT(N141,O141,P141)=0,"""",N141+O141*2+P141*0.1)",23983,"=IF(COUNT(Q141,R141)=0,"""",Q141+R141*3)"
official_sonnet-5,baseline,WebTestBench_0074,9,1.0,0.8333,0.9091,130,129,346.7,290.1,27.6,29.0,237,145954,8773423,"=IF(COUNT(N142,O142,P142)=0,"""",N142+O142*2+P142*0.1)",23247,"=IF(COUNT(Q142,R142)=0,"""",Q142+R142*3)"
official_sonnet-5,baseline,WebTestBench_0074,10,1.0,0.8333,0.9091,131,130,364.3,309.4,28.3,26.6,229,142611,7855876,"=IF(COUNT(N143,O143,P143)=0,"""",N143+O143*2+P143*0.1)",24299,"=IF(COUNT(Q143,R143)=0,"""",Q143+R143*3)"
official_sonnet-5,baseline,WebTestBench_0074,avg,"=IFERROR(AVERAGE(E134:E143),"""")","=IFERROR(AVERAGE(F134:F143),"""")","=IFERROR(AVERAGE(G134:G143),"""")","=IFERROR(AVERAGE(H134:H143),"""")","=IFERROR(AVERAGE(I134:I143),"""")","=IFERROR(AVERAGE(J134:J143),"""")","=IFERROR(AVERAGE(K134:K143),"""")","=IFERROR(AVERAGE(L134:L143),"""")","=IFERROR(AVERAGE(M134:M143),"""")","=IFERROR(AVERAGE(N134:N143),"""")","=IFERROR(AVERAGE(O134:O143),"""")","=IFERROR(AVERAGE(P134:P143),"""")","=IFERROR(AVERAGE(Q134:Q143),"""")","=IFERROR(AVERAGE(R134:R143),"""")","=IFERROR(AVERAGE(S134:S143),"""")"
official_sonnet-5,baseline,WebTestBench_0074,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E134:E143),COUNT(E134:E143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F134:F143),COUNT(F134:F143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G134:G143),COUNT(G134:G143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H134:H143),COUNT(H134:H143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I134:I143),COUNT(I134:I143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J134:J143),COUNT(J134:J143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K134:K143),COUNT(K134:K143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L134:L143),COUNT(L134:L143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M134:M143),COUNT(M134:M143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N134:N143),COUNT(N134:N143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O134:O143),COUNT(O134:O143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P134:P143),COUNT(P134:P143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q134:Q143),COUNT(Q134:Q143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R134:R143),COUNT(R134:R143)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S134:S143),COUNT(S134:S143)),0)"
official_sonnet-5,baseline,WebTestBench_0089,1,0.8333,1.0,0.9091,158,156,417.9,301.2,34.5,82.2,283,211501,10651037,"=IF(COUNT(N146,O146,P146)=0,"""",N146+O146*2+P146*0.1)",22867,"=IF(COUNT(Q146,R146)=0,"""",Q146+R146*3)"
official_sonnet-5,baseline,WebTestBench_0089,2,1.0,1.0,1.0,154,152,463.5,286.1,43.3,134.1,237,213588,9630105,"=IF(COUNT(N147,O147,P147)=0,"""",N147+O147*2+P147*0.1)",22186,"=IF(COUNT(Q147,R147)=0,"""",Q147+R147*3)"
official_sonnet-5,baseline,WebTestBench_0089,3,1.0,0.8,0.8889,140,138,384.4,255.6,37.4,91.4,239,196265,10087672,"=IF(COUNT(N148,O148,P148)=0,"""",N148+O148*2+P148*0.1)",19167,"=IF(COUNT(Q148,R148)=0,"""",Q148+R148*3)"
official_sonnet-5,baseline,WebTestBench_0089,4,1.0,0.8,0.8889,142,140,388.8,250.4,35.6,102.8,227,201877,9250137,"=IF(COUNT(N149,O149,P149)=0,"""",N149+O149*2+P149*0.1)",21428,"=IF(COUNT(Q149,R149)=0,"""",Q149+R149*3)"
official_sonnet-5,baseline,WebTestBench_0089,5,1.0,1.0,1.0,161,159,401.5,253.9,35.1,112.5,251,218730,9860330,"=IF(COUNT(N150,O150,P150)=0,"""",N150+O150*2+P150*0.1)",23161,"=IF(COUNT(Q150,R150)=0,"""",Q150+R150*3)"
official_sonnet-5,baseline,WebTestBench_0089,6,1.0,0.8,0.8889,122,121,262.0,202.7,29.0,30.3,211,158921,8208414,"=IF(COUNT(N151,O151,P151)=0,"""",N151+O151*2+P151*0.1)",17074,"=IF(COUNT(Q151,R151)=0,"""",Q151+R151*3)"
official_sonnet-5,baseline,WebTestBench_0089,7,1.0,0.6,0.75,138,136,347.1,220.6,30.3,96.2,225,193097,9917385,"=IF(COUNT(N152,O152,P152)=0,"""",N152+O152*2+P152*0.1)",18391,"=IF(COUNT(Q152,R152)=0,"""",Q152+R152*3)"
official_sonnet-5,baseline,WebTestBench_0089,8,1.0,0.8,0.8889,136,135,306.1,231.3,35.0,39.8,225,168764,9489281,"=IF(COUNT(N153,O153,P153)=0,"""",N153+O153*2+P153*0.1)",19815,"=IF(COUNT(Q153,R153)=0,"""",Q153+R153*3)"
official_sonnet-5,baseline,WebTestBench_0089,9,1.0,0.4,0.5714,145,144,314.5,253.3,32.0,29.2,247,172718,10555308,"=IF(COUNT(N154,O154,P154)=0,"""",N154+O154*2+P154*0.1)",18763,"=IF(COUNT(Q154,R154)=0,"""",Q154+R154*3)"
official_sonnet-5,baseline,WebTestBench_0089,10,0.8333,1.0,0.9091,150,148,565.3,416.7,41.4,107.2,265,188515,10541763,"=IF(COUNT(N155,O155,P155)=0,"""",N155+O155*2+P155*0.1)",22256,"=IF(COUNT(Q155,R155)=0,"""",Q155+R155*3)"
official_sonnet-5,baseline,WebTestBench_0089,avg,"=IFERROR(AVERAGE(E146:E155),"""")","=IFERROR(AVERAGE(F146:F155),"""")","=IFERROR(AVERAGE(G146:G155),"""")","=IFERROR(AVERAGE(H146:H155),"""")","=IFERROR(AVERAGE(I146:I155),"""")","=IFERROR(AVERAGE(J146:J155),"""")","=IFERROR(AVERAGE(K146:K155),"""")","=IFERROR(AVERAGE(L146:L155),"""")","=IFERROR(AVERAGE(M146:M155),"""")","=IFERROR(AVERAGE(N146:N155),"""")","=IFERROR(AVERAGE(O146:O155),"""")","=IFERROR(AVERAGE(P146:P155),"""")","=IFERROR(AVERAGE(Q146:Q155),"""")","=IFERROR(AVERAGE(R146:R155),"""")","=IFERROR(AVERAGE(S146:S155),"""")"
official_sonnet-5,baseline,WebTestBench_0089,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E146:E155),COUNT(E146:E155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F146:F155),COUNT(F146:F155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G146:G155),COUNT(G146:G155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H146:H155),COUNT(H146:H155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I146:I155),COUNT(I146:I155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J146:J155),COUNT(J146:J155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K146:K155),COUNT(K146:K155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L146:L155),COUNT(L146:L155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M146:M155),COUNT(M146:M155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N146:N155),COUNT(N146:N155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O146:O155),COUNT(O146:O155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P146:P155),COUNT(P146:P155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q146:Q155),COUNT(Q146:Q155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R146:R155),COUNT(R146:R155)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S146:S155),COUNT(S146:S155)),0)"
official_sonnet-5,baseline,WebTestBench_0097,1,0.5833,0.875,0.7,205,203,1153.9,863.3,94.5,196.1,369,317636,15128650,"=IF(COUNT(N158,O158,P158)=0,"""",N158+O158*2+P158*0.1)",77444,"=IF(COUNT(Q158,R158)=0,"""",Q158+R158*3)"
official_sonnet-5,baseline,WebTestBench_0097,2,0.6,0.75,0.6667,274,271,1281.6,892.5,119.6,269.5,533,481039,21476834,"=IF(COUNT(N159,O159,P159)=0,"""",N159+O159*2+P159*0.1)",75797,"=IF(COUNT(Q159,R159)=0,"""",Q159+R159*3)"
official_sonnet-5,baseline,WebTestBench_0097,3,0.6,0.75,0.6667,212,210,1190.9,942.2,86.2,162.5,375,320560,16595936,"=IF(COUNT(N160,O160,P160)=0,"""",N160+O160*2+P160*0.1)",78386,"=IF(COUNT(Q160,R160)=0,"""",Q160+R160*3)"
official_sonnet-5,baseline,WebTestBench_0097,4,1.0,0.875,0.9333,273,271,1316.7,933.0,143.8,239.9,529,269449,20560256,"=IF(COUNT(N161,O161,P161)=0,"""",N161+O161*2+P161*0.1)",86889,"=IF(COUNT(Q161,R161)=0,"""",Q161+R161*3)"
official_sonnet-5,baseline,WebTestBench_0097,5,0.5,0.625,0.5556,198,196,1079.0,785.5,90.0,203.5,371,285235,14658022,"=IF(COUNT(N162,O162,P162)=0,"""",N162+O162*2+P162*0.1)",71055,"=IF(COUNT(Q162,R162)=0,"""",Q162+R162*3)"
official_sonnet-5,baseline,WebTestBench_0097,6,0.6154,1.0,0.7619,201,199,853.1,613.0,66.4,173.7,377,305572,14523206,"=IF(COUNT(N163,O163,P163)=0,"""",N163+O163*2+P163*0.1)",55823,"=IF(COUNT(Q163,R163)=0,"""",Q163+R163*3)"
official_sonnet-5,baseline,WebTestBench_0097,7,0.6,0.75,0.6667,233,231,1091.2,800.8,115.3,175.1,429,323526,19832484,"=IF(COUNT(N164,O164,P164)=0,"""",N164+O164*2+P164*0.1)",71273,"=IF(COUNT(Q164,R164)=0,"""",Q164+R164*3)"
official_sonnet-5,baseline,WebTestBench_0097,8,0.7,0.875,0.7778,229,227,1098.1,802.0,84.5,211.6,453,329060,18645348,"=IF(COUNT(N165,O165,P165)=0,"""",N165+O165*2+P165*0.1)",71785,"=IF(COUNT(Q165,R165)=0,"""",Q165+R165*3)"
official_sonnet-5,baseline,WebTestBench_0097,9,0.7,0.875,0.7778,220,218,1236.6,948.0,88.0,200.6,435,327865,19574679,"=IF(COUNT(N166,O166,P166)=0,"""",N166+O166*2+P166*0.1)",83271,"=IF(COUNT(Q166,R166)=0,"""",Q166+R166*3)"
official_sonnet-5,baseline,WebTestBench_0097,10,0.5455,0.75,0.6316,232,229,1219.7,831.4,107.0,281.3,459,424615,17216565,"=IF(COUNT(N167,O167,P167)=0,"""",N167+O167*2+P167*0.1)",71373,"=IF(COUNT(Q167,R167)=0,"""",Q167+R167*3)"
official_sonnet-5,baseline,WebTestBench_0097,avg,"=IFERROR(AVERAGE(E158:E167),"""")","=IFERROR(AVERAGE(F158:F167),"""")","=IFERROR(AVERAGE(G158:G167),"""")","=IFERROR(AVERAGE(H158:H167),"""")","=IFERROR(AVERAGE(I158:I167),"""")","=IFERROR(AVERAGE(J158:J167),"""")","=IFERROR(AVERAGE(K158:K167),"""")","=IFERROR(AVERAGE(L158:L167),"""")","=IFERROR(AVERAGE(M158:M167),"""")","=IFERROR(AVERAGE(N158:N167),"""")","=IFERROR(AVERAGE(O158:O167),"""")","=IFERROR(AVERAGE(P158:P167),"""")","=IFERROR(AVERAGE(Q158:Q167),"""")","=IFERROR(AVERAGE(R158:R167),"""")","=IFERROR(AVERAGE(S158:S167),"""")"
official_sonnet-5,baseline,WebTestBench_0097,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E158:E167),COUNT(E158:E167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F158:F167),COUNT(F158:F167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G158:G167),COUNT(G158:G167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H158:H167),COUNT(H158:H167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I158:I167),COUNT(I158:I167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J158:J167),COUNT(J158:J167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K158:K167),COUNT(K158:K167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L158:L167),COUNT(L158:L167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M158:M167),COUNT(M158:M167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N158:N167),COUNT(N158:N167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O158:O167),COUNT(O158:O167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P158:P167),COUNT(P158:P167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q158:Q167),COUNT(Q158:Q167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R158:R167),COUNT(R158:R167)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S158:S167),COUNT(S158:S167)),0)"
official_sonnet-5,hints,WebTestBench_0001,1,1.0,0.8333,0.9091,203,201,708.4,530.1,59.4,118.9,345,179239,15541262,"=IF(COUNT(N170,O170,P170)=0,"""",N170+O170*2+P170*0.1)",41083,"=IF(COUNT(Q170,R170)=0,"""",Q170+R170*3)"
official_sonnet-5,hints,WebTestBench_0001,2,1.0,0.6667,0.8,199,198,543.9,430.5,62.1,51.3,367,128379,11306631,"=IF(COUNT(N171,O171,P171)=0,"""",N171+O171*2+P171*0.1)",34249,"=IF(COUNT(Q171,R171)=0,"""",Q171+R171*3)"
official_sonnet-5,hints,WebTestBench_0001,3,0.7143,0.8333,0.7692,217,216,607.0,505.6,71.4,30.0,343,142652,12558563,"=IF(COUNT(N172,O172,P172)=0,"""",N172+O172*2+P172*0.1)",40208,"=IF(COUNT(Q172,R172)=0,"""",Q172+R172*3)"
official_sonnet-5,hints,WebTestBench_0001,4,1.0,0.8333,0.9091,220,219,550.1,463.5,53.6,33.0,369,293832,14735871,"=IF(COUNT(N173,O173,P173)=0,"""",N173+O173*2+P173*0.1)",38096,"=IF(COUNT(Q173,R173)=0,"""",Q173+R173*3)"
official_sonnet-5,hints,WebTestBench_0001,5,0.8333,0.8333,0.8333,198,197,576.2,480.4,60.0,35.8,323,142434,12070620,"=IF(COUNT(N174,O174,P174)=0,"""",N174+O174*2+P174*0.1)",40498,"=IF(COUNT(Q174,R174)=0,"""",Q174+R174*3)"
official_sonnet-5,hints,WebTestBench_0001,6,0.6667,0.6667,0.6667,239,237,724.1,535.0,64.5,124.6,397,184024,18928048,"=IF(COUNT(N175,O175,P175)=0,"""",N175+O175*2+P175*0.1)",46434,"=IF(COUNT(Q175,R175)=0,"""",Q175+R175*3)"
official_sonnet-5,hints,WebTestBench_0001,7,1.0,0.6667,0.8,210,209,689.1,553.8,74.7,60.6,339,168180,15194491,"=IF(COUNT(N176,O176,P176)=0,"""",N176+O176*2+P176*0.1)",36559,"=IF(COUNT(Q176,R176)=0,"""",Q176+R176*3)"
official_sonnet-5,hints,WebTestBench_0001,8,1.0,0.6667,0.8,216,214,806.1,616.6,67.5,122.0,331,188768,13434893,"=IF(COUNT(N177,O177,P177)=0,"""",N177+O177*2+P177*0.1)",37128,"=IF(COUNT(Q177,R177)=0,"""",Q177+R177*3)"
official_sonnet-5,hints,WebTestBench_0001,9,1.0,0.6667,0.8,208,207,613.9,469.8,106.9,37.2,319,236146,9588216,"=IF(COUNT(N178,O178,P178)=0,"""",N178+O178*2+P178*0.1)",38143,"=IF(COUNT(Q178,R178)=0,"""",Q178+R178*3)"
official_sonnet-5,hints,WebTestBench_0001,10,0.8333,0.8333,0.8333,287,285,1190.8,867.5,129.0,194.3,447,339874,16183050,"=IF(COUNT(N179,O179,P179)=0,"""",N179+O179*2+P179*0.1)",49836,"=IF(COUNT(Q179,R179)=0,"""",Q179+R179*3)"
official_sonnet-5,hints,WebTestBench_0001,avg,"=IFERROR(AVERAGE(E170:E179),"""")","=IFERROR(AVERAGE(F170:F179),"""")","=IFERROR(AVERAGE(G170:G179),"""")","=IFERROR(AVERAGE(H170:H179),"""")","=IFERROR(AVERAGE(I170:I179),"""")","=IFERROR(AVERAGE(J170:J179),"""")","=IFERROR(AVERAGE(K170:K179),"""")","=IFERROR(AVERAGE(L170:L179),"""")","=IFERROR(AVERAGE(M170:M179),"""")","=IFERROR(AVERAGE(N170:N179),"""")","=IFERROR(AVERAGE(O170:O179),"""")","=IFERROR(AVERAGE(P170:P179),"""")","=IFERROR(AVERAGE(Q170:Q179),"""")","=IFERROR(AVERAGE(R170:R179),"""")","=IFERROR(AVERAGE(S170:S179),"""")"
official_sonnet-5,hints,WebTestBench_0001,± 95% CI,"=IFERROR(CONFIDENCE.T(0.05,STDEV(E170:E179),COUNT(E170:E179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(F170:F179),COUNT(F170:F179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(G170:G179),COUNT(G170:G179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(H170:H179),COUNT(H170:H179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(I170:I179),COUNT(I170:I179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(J170:J179),COUNT(J170:J179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(K170:K179),COUNT(K170:K179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(L170:L179),COUNT(L170:L179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(M170:M179),COUNT(M170:M179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(N170:N179),COUNT(N170:N179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(O170:O179),COUNT(O170:O179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(P170:P179),COUNT(P170:P179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(Q170:Q179),COUNT(Q170:Q179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(R170:R179),COUNT(R170:R179)),0)","=IFERROR(CONFIDENCE.T(0.05,STDEV(S170:S179),COUNT(S170:S179)),0)"
official_sonnet-5,hints,WebTestBench_0001,p-value (vs baseline),"=IFERROR(T.TEST(E170:E179,E2:E11,2,3),""n/a"")","=IFERROR(T.TEST(F170:F179,F2:F11,2,3),""n/a"")","=IFERROR(T.TEST(G170:G179,G2:G11,2,3),""n/a"")","=IFERROR(T.TEST(H170:H179,H2:H11,2,3),""n/a"")","=IFERROR(T.TEST(I170:I179,I2:I11,2,3),""n/a"")","=IFERROR(T.TEST(J170:J179,J2:J11,2,3),""n/a"")","=IFERROR(T.TEST(K170:K179,K2:K11,2,3),""n/a"")","=IFERROR(T.TEST(L170:L179,L2:L11,2,3),""n/a"")","=IFERROR(T.TEST(M170:M179,M2:M11,2,3),""n/a"")","=IFERROR(T.TEST(N170:N179,N2:N11,2,3),""n/a"")","=IFERROR(T.TEST(O170:O179,O2:O11,2,3),""n/a"")","=IFERROR(T.TEST(P170:P179,P2:P11,2,3),""n/a"")","=IFERROR(T.TEST(Q170:Q179,Q2:Q11,2,3),""n/a"")","=IFERROR(T.TEST(R170:R179,R2:R11,2,3),""n/a"")","=IFERROR(T.TEST(S170:S179,S2:S11,2,3),""n/a"")"
official_sonnet-5,hints,WebTestBench_0003,1,1.0,1.0,1.0,156,155,425.4,350.4,38.5,36.5,285,127233,9131479,"=IF(COUNT(N183,O183,P183)=0,"""",N183+O183*2+P183*0.1)",27643,"=IF(COUNT(Q183,R183)=0,"""",Q183+R183*3)"
official_sonnet-5,hints,WebTestBench_0003,2,1.0,1.0,1.0,122,121,306.0,242.8,29.3,33.9,221,97278,5321679,"=IF(COUNT(N184,O184,P184)=0,"""",N184+O184*2+P184*0.1)",19842,"=IF(COUNT(Q184,R184)=0,"""",Q184+R184*3)"
official_sonnet-5,hints,WebTestBench_0003,3,1.0,1.0,1.0,150,149,386.4,308.2,36.3,41.9,275,130245,8894188,"=IF(COUNT(N185,O185,P185)=0,"""",N185+O185*2+P185*0.1)",25511,"=IF(COUNT(Q185,R185)=0,"""",Q185+R185*3)"
official_sonnet-5,hints,WebTestBench_0003,4,1.0,1.0,1.0,123,122,291.6,246.1,24.5,21.0,199,103301,4808256,"=IF(COUNT(N186,O186,P186)=0,"""",N186+O186*2+P186*0.1)",20244,"=IF(COUNT(Q186,R186)=0,"""",Q186+R186*3)"
official_sonnet-5,hints,WebTestBench_0003,5,1.0,1.0,1.0,161,160,431.1,344.3,40.2,46.6,305,122836,9409412,"=IF(COUNT(N187,O187,P187)=0,"""",N187+O187*2+P187*0.1)",27990,"=IF(COUNT(Q187,R187)=0,"""",Q187+R187*3)"
official_sonnet-5,hints,WebTestBench_0003,6,1.0,1.0,1.0,141,140,376.1,305.7,29.9,40.5,267,108540,6912678,"=IF(COUNT(N188,O188,P188)=0,"""",N188+O188*2+P188*0.1)",25320,"=IF(COUNT(Q188,R188)=0,"""",Q188+R188*3)"
official_sonnet-5,hints,WebTestBench_0003,7,1.0,1.0,1.0,148,147,443.6,356.4,45.8,41.4,283,128583,9419972,"=IF(COUNT(N189,O189,P189)=0,"""",N189+O189*2+P189*0.1)",27837,"=IF(COUNT(Q189,R189)=0,"""",Q189+R189*3)"
official_sonnet-5,hints,WebTestBench_0003,8,1.0,1.0,1.0,140,139,349.7,262.7,40.7,46.3,273,101800,6719876,"=IF(COUNT(N190,O190,P190)=0,"""",N190+O190*2+P190*0.1)",21101,"=IF(COUNT(Q190,R190)=0,"""",Q190+R190*3)"
official_sonnet-5,hints,WebTestBench_0003,9,0.8333,1.0,0.9091,130,129,338.9,261.4,53.5,24.0,219,209155,5642706,"=IF(COUNT(N191,O191,P191)=0,"""",N191+O191*2+P191*0.1)",21569,"=IF(COUNT(Q191,R191)=0,"""",Q191+R191*3)"
official_sonnet-5,hints,WebTestBench_0003,10,1.0,1.0,1.0,170,169,435.2,347.6,51.2,36.4,301,126647,9854287,"=IF(COUNT(N192,O192,P192)=0,"""",N192+O192*2+P192*0.1)",25580,"=IF(COUNT(Q192,R192)=0,"""",Q192+R192*3)"
